,location,date,inc_hosp,population,rate
6307,TX,2021-06-07,219.0,28995881,0.7552796895531472
6308,TX,2021-06-08,229.0,28995881,0.7897673466103686
6309,TX,2021-06-09,262.0,28995881,0.903576614899199
6310,TX,2021-06-10,254.0,28995881,0.8759864892534219
6311,TX,2021-06-11,235.0,28995881,0.8104599408447013
6312,TX,2021-06-12,220.0,28995881,0.7587284552588693
6313,TX,2021-06-13,190.0,28995881,0.6552654840872054
6314,TX,2021-06-14,203.0,28995881,0.700099438261593
6315,TX,2021-06-15,204.0,28995881,0.7035482039673152
6316,TX,2021-06-16,206.0,28995881,0.7104457353787595
6317,TX,2021-06-17,206.0,28995881,0.7104457353787595
6318,TX,2021-06-18,189.0,28995881,0.6518167183814831
6319,TX,2021-06-19,178.0,28995881,0.6138802956185397
6320,TX,2021-06-20,171.0,28995881,0.5897389356784849
6321,TX,2021-06-21,234.0,28995881,0.8070111751389792
6322,TX,2021-06-22,201.0,28995881,0.6932019068501488
6323,TX,2021-06-23,220.0,28995881,0.7587284552588693
6324,TX,2021-06-24,205.0,28995881,0.7069969696730374
6325,TX,2021-06-25,178.0,28995881,0.6138802956185397
6326,TX,2021-06-26,185.0,28995881,0.6380216555585947
6327,TX,2021-06-27,211.0,28995881,0.7276895639073702
6328,TX,2021-06-28,226.0,28995881,0.7794210494932021
6329,TX,2021-06-29,220.0,28995881,0.7587284552588693
6330,TX,2021-06-30,242.0,28995881,0.8346013007847564
6331,TX,2021-07-01,254.0,28995881,0.8759864892534219
33168,UT,2020-10-01,35.0,3205958,1.091717358742691
33169,UT,2020-10-02,31.0,3205958,0.9669496606006691
33170,UT,2020-10-03,27.0,3205958,0.8421819624586473
33171,UT,2020-10-04,31.0,3205958,0.9669496606006691
33172,UT,2020-10-05,50.0,3205958,1.559596226775273
33173,UT,2020-10-06,31.0,3205958,0.9669496606006691
33174,UT,2020-10-07,46.0,3205958,1.434828528633251
33175,UT,2020-10-08,49.0,3205958,1.5284043022397675
33176,UT,2020-10-09,43.0,3205958,1.3412527550267346
33177,UT,2020-10-10,28.0,3205958,0.8733738869941527
33178,UT,2020-10-11,34.0,3205958,1.0605254342071855
33179,UT,2020-10-12,57.0,3205958,1.777939698523811
33180,UT,2020-10-13,58.0,3205958,1.8091316230593164
33181,UT,2020-10-14,36.0,3205958,1.1229092832781964
33182,UT,2020-10-15,51.0,3205958,1.5907881513107784
33183,UT,2020-10-16,48.0,3205958,1.4972123777042619
33184,UT,2020-10-17,37.0,3205958,1.1541012078137018
33185,UT,2020-10-18,48.0,3205958,1.4972123777042619
33186,UT,2020-10-19,50.0,3205958,1.559596226775273
33187,UT,2020-10-20,52.0,3205958,1.6219800758462835
33188,UT,2020-10-21,53.0,3205958,1.6531720003817891
33189,UT,2020-10-22,37.0,3205958,1.1541012078137018
33190,UT,2020-10-23,50.0,3205958,1.559596226775273
33191,UT,2020-10-24,48.0,3205958,1.4972123777042619
33192,UT,2020-10-25,52.0,3205958,1.6219800758462835
33193,UT,2020-10-26,56.0,3205958,1.7467477739883055
33194,UT,2020-10-27,51.0,3205958,1.5907881513107784
33195,UT,2020-10-28,59.0,3205958,1.8403235475948219
33196,UT,2020-10-29,48.0,3205958,1.4972123777042619
33197,UT,2020-10-30,65.0,3205958,2.027475094807855
33198,UT,2020-10-31,46.0,3205958,1.434828528633251
33199,UT,2020-11-01,57.0,3205958,1.777939698523811
33200,UT,2020-11-02,69.0,3205958,2.152242792949876
33201,UT,2020-11-03,69.0,3205958,2.152242792949876
33202,UT,2020-11-04,65.0,3205958,2.027475094807855
33203,UT,2020-11-05,66.0,3205958,2.05866701934336
33204,UT,2020-11-06,80.0,3205958,2.4953539628404364
33205,UT,2020-11-07,74.0,3205958,2.3082024156274037
33206,UT,2020-11-08,76.0,3205958,2.3705862646984146
33207,UT,2020-11-09,77.0,3205958,2.4017781892339203
33208,UT,2020-11-10,88.0,3205958,2.74488935912448
33209,UT,2020-11-11,87.0,3205958,2.713697434588975
33210,UT,2020-11-12,77.0,3205958,2.4017781892339203
33211,UT,2020-11-13,74.0,3205958,2.3082024156274037
33212,UT,2020-11-14,70.0,3205958,2.183434717485382
33213,UT,2020-11-15,89.0,3205958,2.7760812836599857
33214,UT,2020-11-16,111.0,3205958,3.4623036234411058
33215,UT,2020-11-17,79.0,3205958,2.464162038304931
33216,UT,2020-11-18,122.0,3205958,3.8054147933316655
33217,UT,2020-11-19,93.0,3205958,2.9008489818020076
33218,UT,2020-11-20,82.0,3205958,2.5577378119114473
33219,UT,2020-11-21,79.0,3205958,2.464162038304931
33220,UT,2020-11-22,91.0,3205958,2.8384651327309967
33221,UT,2020-11-23,97.0,3205958,3.025616679944029
33222,UT,2020-11-24,104.0,3205958,3.243960151692567
33223,UT,2020-11-25,104.0,3205958,3.243960151692567
33224,UT,2020-11-26,69.0,3205958,2.152242792949876
33225,UT,2020-11-27,87.0,3205958,2.713697434588975
33226,UT,2020-11-28,92.0,3205958,2.869657057266502
33227,UT,2020-11-29,81.0,3205958,2.5265458873759417
33228,UT,2020-11-30,103.0,3205958,3.212768227157062
33229,UT,2020-12-01,113.0,3205958,3.5246874725121167
33230,UT,2020-12-02,91.0,3205958,2.8384651327309967
33231,UT,2020-12-03,100.0,3205958,3.119192453550546
33232,UT,2020-12-04,98.0,3205958,3.056808604479535
33233,UT,2020-12-05,93.0,3205958,2.9008489818020076
33234,UT,2020-12-06,104.0,3205958,3.243960151692567
33235,UT,2020-12-07,94.0,3205958,2.932040906337513
33236,UT,2020-12-08,92.0,3205958,2.869657057266502
33237,UT,2020-12-09,107.0,3205958,3.337535925299084
33238,UT,2020-12-10,83.0,3205958,2.5889297364469526
33239,UT,2020-12-11,97.0,3205958,3.025616679944029
33240,UT,2020-12-12,86.0,3205958,2.682505510053469
33241,UT,2020-12-13,82.0,3205958,2.5577378119114473
33242,UT,2020-12-14,86.0,3205958,2.682505510053469
33243,UT,2020-12-15,95.0,3205958,2.9632328308730185
33244,UT,2020-12-16,89.0,3205958,2.7760812836599857
33245,UT,2020-12-17,100.0,3205958,3.119192453550546
33246,UT,2020-12-18,97.0,3205958,3.025616679944029
33247,UT,2020-12-19,89.0,3205958,2.7760812836599857
33248,UT,2020-12-20,69.0,3205958,2.152242792949876
33249,UT,2020-12-21,104.0,3205958,3.243960151692567
33250,UT,2020-12-22,80.0,3205958,2.4953539628404364
33251,UT,2020-12-23,87.0,3205958,2.713697434588975
33252,UT,2020-12-24,64.0,3205958,1.9962831702723494
33253,UT,2020-12-25,55.0,3205958,1.7155558494528
33254,UT,2020-12-26,87.0,3205958,2.713697434588975
33255,UT,2020-12-27,72.0,3205958,2.245818566556393
33256,UT,2020-12-28,81.0,3205958,2.5265458873759417
33257,UT,2020-12-29,96.0,3205958,2.9944247554085237
33258,UT,2020-12-30,74.0,3205958,2.3082024156274037
33259,UT,2020-12-31,86.0,3205958,2.682505510053469
33260,UT,2021-01-01,68.0,3205958,2.121050868414371
33261,UT,2021-01-02,92.0,3205958,2.869657057266502
33262,UT,2021-01-03,89.0,3205958,2.7760812836599857
33263,UT,2021-01-04,96.0,3205958,2.9944247554085237
33264,UT,2021-01-05,98.0,3205958,3.056808604479535
33265,UT,2021-01-06,92.0,3205958,2.869657057266502
33266,UT,2021-01-07,96.0,3205958,2.9944247554085237
33267,UT,2021-01-08,101.0,3205958,3.150384378086051
33268,UT,2021-01-09,80.0,3205958,2.4953539628404364
33269,UT,2021-01-10,71.0,3205958,2.214626642020887
33270,UT,2021-01-11,98.0,3205958,3.056808604479535
33271,UT,2021-01-12,92.0,3205958,2.869657057266502
33272,UT,2021-01-13,83.0,3205958,2.5889297364469526
33273,UT,2021-01-14,99.0,3205958,3.08800052901504
33274,UT,2021-01-15,82.0,3205958,2.5577378119114473
33275,UT,2021-01-16,84.0,3205958,2.6201216609824582
33276,UT,2021-01-17,68.0,3205958,2.121050868414371
33277,UT,2021-01-18,71.0,3205958,2.214626642020887
33278,UT,2021-01-19,79.0,3205958,2.464162038304931
33279,UT,2021-01-20,65.0,3205958,2.027475094807855
33280,UT,2021-01-21,82.0,3205958,2.5577378119114473
33281,UT,2021-01-22,66.0,3205958,2.05866701934336
33282,UT,2021-01-23,51.0,3205958,1.5907881513107784
33283,UT,2021-01-24,47.0,3205958,1.4660204531687564
33284,UT,2021-01-25,79.0,3205958,2.464162038304931
33285,UT,2021-01-26,85.0,3205958,2.6513135855179635
33286,UT,2021-01-27,75.0,3205958,2.3393943401629094
33287,UT,2021-01-28,73.0,3205958,2.2770104910918985
33288,UT,2021-01-29,70.0,3205958,2.183434717485382
33289,UT,2021-01-30,69.0,3205958,2.152242792949876
33290,UT,2021-01-31,62.0,3205958,1.9338993212013382
33291,UT,2021-02-01,68.0,3205958,2.121050868414371
33292,UT,2021-02-02,59.0,3205958,1.8403235475948219
33293,UT,2021-02-03,66.0,3205958,2.05866701934336
33294,UT,2021-02-04,56.0,3205958,1.7467477739883055
33295,UT,2021-02-05,53.0,3205958,1.6531720003817891
33296,UT,2021-02-06,32.0,3205958,0.9981415851361747
33297,UT,2021-02-07,49.0,3205958,1.5284043022397675
33298,UT,2021-02-08,69.0,3205958,2.152242792949876
33299,UT,2021-02-09,43.0,3205958,1.3412527550267346
33300,UT,2021-02-10,44.0,3205958,1.37244467956224
33301,UT,2021-02-11,46.0,3205958,1.434828528633251
33302,UT,2021-02-12,48.0,3205958,1.4972123777042619
33303,UT,2021-02-13,41.0,3205958,1.2788689059557237
33304,UT,2021-02-14,25.0,3205958,0.7797981133876365
33305,UT,2021-02-15,35.0,3205958,1.091717358742691
33306,UT,2021-02-16,39.0,3205958,1.2164850568847128
33307,UT,2021-02-17,36.0,3205958,1.1229092832781964
33308,UT,2021-02-18,40.0,3205958,1.2476769814202182
33309,UT,2021-02-19,39.0,3205958,1.2164850568847128
33310,UT,2021-02-20,38.0,3205958,1.1852931323492073
33311,UT,2021-02-21,34.0,3205958,1.0605254342071855
33312,UT,2021-02-22,33.0,3205958,1.02933350967168
33313,UT,2021-02-23,38.0,3205958,1.1852931323492073
33314,UT,2021-02-24,45.0,3205958,1.4036366040977455
33315,UT,2021-02-25,29.0,3205958,0.9045658115296582
33316,UT,2021-02-26,35.0,3205958,1.091717358742691
33317,UT,2021-02-27,32.0,3205958,0.9981415851361747
33318,UT,2021-02-28,28.0,3205958,0.8733738869941527
33319,UT,2021-03-01,31.0,3205958,0.9669496606006691
33320,UT,2021-03-02,29.0,3205958,0.9045658115296582
33321,UT,2021-03-03,29.0,3205958,0.9045658115296582
33322,UT,2021-03-04,35.0,3205958,1.091717358742691
33323,UT,2021-03-05,36.0,3205958,1.1229092832781964
33324,UT,2021-03-06,27.0,3205958,0.8421819624586473
33325,UT,2021-03-07,22.0,3205958,0.68622233978112
33326,UT,2021-03-08,36.0,3205958,1.1229092832781964
33327,UT,2021-03-09,31.0,3205958,0.9669496606006691
33328,UT,2021-03-10,32.0,3205958,0.9981415851361747
33329,UT,2021-03-11,29.0,3205958,0.9045658115296582
33330,UT,2021-03-12,31.0,3205958,0.9669496606006691
33331,UT,2021-03-13,33.0,3205958,1.02933350967168
33332,UT,2021-03-14,19.0,3205958,0.5926465661746037
33333,UT,2021-03-15,47.0,3205958,1.4660204531687564
33334,UT,2021-03-16,36.0,3205958,1.1229092832781964
33335,UT,2021-03-17,28.0,3205958,0.8733738869941527
33336,UT,2021-03-18,25.0,3205958,0.7797981133876365
33337,UT,2021-03-19,37.0,3205958,1.1541012078137018
33338,UT,2021-03-20,20.0,3205958,0.6238384907101091
33339,UT,2021-03-21,20.0,3205958,0.6238384907101091
33340,UT,2021-03-22,22.0,3205958,0.68622233978112
33341,UT,2021-03-23,34.0,3205958,1.0605254342071855
33342,UT,2021-03-24,22.0,3205958,0.68622233978112
33343,UT,2021-03-25,35.0,3205958,1.091717358742691
33344,UT,2021-03-26,28.0,3205958,0.8733738869941527
33345,UT,2021-03-27,18.0,3205958,0.5614546416390982
33346,UT,2021-03-28,16.0,3205958,0.49907079256808734
33347,UT,2021-03-29,27.0,3205958,0.8421819624586473
33348,UT,2021-03-30,20.0,3205958,0.6238384907101091
33349,UT,2021-03-31,32.0,3205958,0.9981415851361747
33350,UT,2021-04-01,21.0,3205958,0.6550304152456146
33351,UT,2021-04-02,26.0,3205958,0.8109900379231417
33352,UT,2021-04-03,18.0,3205958,0.5614546416390982
33353,UT,2021-04-04,28.0,3205958,0.8733738869941527
33354,UT,2021-04-05,24.0,3205958,0.7486061888521309
33355,UT,2021-04-06,24.0,3205958,0.7486061888521309
33356,UT,2021-04-07,24.0,3205958,0.7486061888521309
33357,UT,2021-04-08,29.0,3205958,0.9045658115296582
33358,UT,2021-04-09,21.0,3205958,0.6550304152456146
33359,UT,2021-04-10,10.0,3205958,0.31191924535505455
33360,UT,2021-04-11,20.0,3205958,0.6238384907101091
33361,UT,2021-04-12,27.0,3205958,0.8421819624586473
33362,UT,2021-04-13,25.0,3205958,0.7797981133876365
33363,UT,2021-04-14,24.0,3205958,0.7486061888521309
33364,UT,2021-04-15,24.0,3205958,0.7486061888521309
33365,UT,2021-04-16,18.0,3205958,0.5614546416390982
33366,UT,2021-04-17,19.0,3205958,0.5926465661746037
33367,UT,2021-04-18,19.0,3205958,0.5926465661746037
33368,UT,2021-04-19,14.0,3205958,0.4366869434970764
33369,UT,2021-04-20,27.0,3205958,0.8421819624586473
33370,UT,2021-04-21,32.0,3205958,0.9981415851361747
33371,UT,2021-04-22,30.0,3205958,0.9357577360651637
33372,UT,2021-04-23,30.0,3205958,0.9357577360651637
33373,UT,2021-04-24,19.0,3205958,0.5926465661746037
33374,UT,2021-04-25,10.0,3205958,0.31191924535505455
33375,UT,2021-04-26,37.0,3205958,1.1541012078137018
33376,UT,2021-04-27,18.0,3205958,0.5614546416390982
33377,UT,2021-04-28,19.0,3205958,0.5926465661746037
33378,UT,2021-04-29,28.0,3205958,0.8733738869941527
33379,UT,2021-04-30,23.0,3205958,0.7174142643166255
33380,UT,2021-05-01,20.0,3205958,0.6238384907101091
33381,UT,2021-05-02,23.0,3205958,0.7174142643166255
33382,UT,2021-05-03,35.0,3205958,1.091717358742691
33383,UT,2021-05-04,18.0,3205958,0.5614546416390982
33384,UT,2021-05-05,26.0,3205958,0.8109900379231417
33385,UT,2021-05-06,25.0,3205958,0.7797981133876365
33386,UT,2021-05-07,24.0,3205958,0.7486061888521309
33387,UT,2021-05-08,21.0,3205958,0.6550304152456146
33388,UT,2021-05-09,29.0,3205958,0.9045658115296582
33389,UT,2021-05-10,14.0,3205958,0.4366869434970764
33390,UT,2021-05-11,25.0,3205958,0.7797981133876365
33391,UT,2021-05-12,29.0,3205958,0.9045658115296582
33392,UT,2021-05-13,28.0,3205958,0.8733738869941527
33393,UT,2021-05-14,31.0,3205958,0.9669496606006691
33394,UT,2021-05-15,18.0,3205958,0.5614546416390982
33395,UT,2021-05-16,19.0,3205958,0.5926465661746037
33396,UT,2021-05-17,34.0,3205958,1.0605254342071855
33397,UT,2021-05-18,24.0,3205958,0.7486061888521309
33398,UT,2021-05-19,31.0,3205958,0.9669496606006691
33399,UT,2021-05-20,21.0,3205958,0.6550304152456146
33400,UT,2021-05-21,29.0,3205958,0.9045658115296582
33401,UT,2021-05-22,21.0,3205958,0.6550304152456146
33402,UT,2021-05-23,27.0,3205958,0.8421819624586473
33403,UT,2021-05-24,34.0,3205958,1.0605254342071855
33404,UT,2021-05-25,31.0,3205958,0.9669496606006691
33405,UT,2021-05-26,31.0,3205958,0.9669496606006691
33406,UT,2021-05-27,25.0,3205958,0.7797981133876365
33407,UT,2021-05-28,18.0,3205958,0.5614546416390982
33408,UT,2021-05-29,22.0,3205958,0.68622233978112
33409,UT,2021-05-30,18.0,3205958,0.5614546416390982
33410,UT,2021-05-31,28.0,3205958,0.8733738869941527
33411,UT,2021-06-01,30.0,3205958,0.9357577360651637
33412,UT,2021-06-02,23.0,3205958,0.7174142643166255
33413,UT,2021-06-03,20.0,3205958,0.6238384907101091
33414,UT,2021-06-04,22.0,3205958,0.68622233978112
33415,UT,2021-06-05,13.0,3205958,0.40549501896157086
33416,UT,2021-06-06,28.0,3205958,0.8733738869941527
33417,UT,2021-06-07,32.0,3205958,0.9981415851361747
33418,UT,2021-06-08,20.0,3205958,0.6238384907101091
33419,UT,2021-06-09,32.0,3205958,0.9981415851361747
33420,UT,2021-06-10,34.0,3205958,1.0605254342071855
33421,UT,2021-06-11,25.0,3205958,0.7797981133876365
33422,UT,2021-06-12,25.0,3205958,0.7797981133876365
33423,UT,2021-06-13,22.0,3205958,0.68622233978112
33424,UT,2021-06-14,28.0,3205958,0.8733738869941527
33425,UT,2021-06-15,35.0,3205958,1.091717358742691
33426,UT,2021-06-16,40.0,3205958,1.2476769814202182
33427,UT,2021-06-17,31.0,3205958,0.9669496606006691
33428,UT,2021-06-18,33.0,3205958,1.02933350967168
33429,UT,2021-06-19,15.0,3205958,0.46787886803258183
33430,UT,2021-06-20,26.0,3205958,0.8109900379231417
33431,UT,2021-06-21,30.0,3205958,0.9357577360651637
33432,UT,2021-06-22,35.0,3205958,1.091717358742691
33433,UT,2021-06-23,31.0,3205958,0.9669496606006691
33434,UT,2021-06-24,29.0,3205958,0.9045658115296582
33435,UT,2021-06-25,43.0,3205958,1.3412527550267346
33436,UT,2021-06-26,34.0,3205958,1.0605254342071855
33437,UT,2021-06-27,32.0,3205958,0.9981415851361747
33438,UT,2021-06-28,43.0,3205958,1.3412527550267346
33439,UT,2021-06-29,42.0,3205958,1.3100608304912291
33440,UT,2021-06-30,32.0,3205958,0.9981415851361747
33441,UT,2021-07-01,47.0,3205958,1.4660204531687564
27072,VA,2020-10-01,69.0,8535519,0.8083866956420576
27073,VA,2020-10-02,70.0,8535519,0.8201024448542613
27074,VA,2020-10-03,53.0,8535519,0.6209347082467979
27075,VA,2020-10-04,61.0,8535519,0.7146607019444278
27076,VA,2020-10-05,85.0,8535519,0.9958386830373174
27077,VA,2020-10-06,73.0,8535519,0.8552496924908725
27078,VA,2020-10-07,88.0,8535519,1.0309859306739286
27079,VA,2020-10-08,64.0,8535519,0.7498079495810389
27080,VA,2020-10-09,69.0,8535519,0.8083866956420576
27081,VA,2020-10-10,59.0,8535519,0.6912292035200203
27082,VA,2020-10-11,62.0,8535519,0.7263764511566315
27083,VA,2020-10-12,70.0,8535519,0.8201024448542613
27084,VA,2020-10-13,69.0,8535519,0.8083866956420576
27085,VA,2020-10-14,81.0,8535519,0.9489756861885025
27086,VA,2020-10-15,81.0,8535519,0.9489756861885025
27087,VA,2020-10-16,64.0,8535519,0.7498079495810389
27088,VA,2020-10-17,66.0,8535519,0.7732394480054463
27089,VA,2020-10-18,67.0,8535519,0.7849551972176502
27090,VA,2020-10-19,73.0,8535519,0.8552496924908725
27091,VA,2020-10-20,77.0,8535519,0.9021126893396875
27092,VA,2020-10-21,65.0,8535519,0.7615236987932427
27093,VA,2020-10-22,70.0,8535519,0.8201024448542613
27094,VA,2020-10-23,94.0,8535519,1.101280425947151
27095,VA,2020-10-24,65.0,8535519,0.7615236987932427
27096,VA,2020-10-25,78.0,8535519,0.9138284385518912
27097,VA,2020-10-26,82.0,8535519,0.9606914354007062
27098,VA,2020-10-27,92.0,8535519,1.0778489275227436
27099,VA,2020-10-28,86.0,8535519,1.0075544322495211
27100,VA,2020-10-29,78.0,8535519,0.9138284385518912
27101,VA,2020-10-30,84.0,8535519,0.9841229338251136
27102,VA,2020-10-31,70.0,8535519,0.8201024448542613
27103,VA,2020-11-01,72.0,8535519,0.8435339432786689
27104,VA,2020-11-02,98.0,8535519,1.148143422795966
27105,VA,2020-11-03,86.0,8535519,1.0075544322495211
27106,VA,2020-11-04,107.0,8535519,1.2535851657057995
27107,VA,2020-11-05,107.0,8535519,1.2535851657057995
27108,VA,2020-11-06,99.0,8535519,1.1598591720081697
27109,VA,2020-11-07,99.0,8535519,1.1598591720081697
27110,VA,2020-11-08,98.0,8535519,1.148143422795966
27111,VA,2020-11-09,122.0,8535519,1.4293214038888555
27112,VA,2020-11-10,106.0,8535519,1.2418694164935957
27113,VA,2020-11-11,112.0,8535519,1.3121639117668182
27114,VA,2020-11-12,133.0,8535519,1.5581946452230966
27115,VA,2020-11-13,119.0,8535519,1.3941741562522443
27116,VA,2020-11-14,101.0,8535519,1.1832906704325772
27117,VA,2020-11-15,103.0,8535519,1.2067221688569845
27118,VA,2020-11-16,145.0,8535519,1.6987836357695412
27119,VA,2020-11-17,158.0,8535519,1.8510883755281902
27120,VA,2020-11-18,141.0,8535519,1.6519206389207264
27121,VA,2020-11-19,134.0,8535519,1.5699103944353003
27122,VA,2020-11-20,137.0,8535519,1.6050576420719116
27123,VA,2020-11-21,136.0,8535519,1.5933418928597078
27124,VA,2020-11-22,134.0,8535519,1.5699103944353003
27125,VA,2020-11-23,171.0,8535519,2.0033931152868387
27126,VA,2020-11-24,192.0,8535519,2.249423848743117
27127,VA,2020-11-25,174.0,8535519,2.0385403629234498
27128,VA,2020-11-26,147.0,8535519,1.722215134193949
27129,VA,2020-11-27,164.0,8535519,1.9213828708014125
27130,VA,2020-11-28,157.0,8535519,1.8393726263159862
27131,VA,2020-11-29,178.0,8535519,2.0854033597722648
27132,VA,2020-11-30,209.0,8535519,2.4485915853505804
27133,VA,2020-12-01,167.0,8535519,1.9565301184380235
27134,VA,2020-12-02,207.0,8535519,2.425160086926173
27135,VA,2020-12-03,190.0,8535519,2.2259923503187093
27136,VA,2020-12-04,208.0,8535519,2.4368758361383764
27137,VA,2020-12-05,192.0,8535519,2.249423848743117
27138,VA,2020-12-06,162.0,8535519,1.897951372377005
27139,VA,2020-12-07,197.0,8535519,2.308002594804136
27140,VA,2020-12-08,232.0,8535519,2.7180538172312665
27141,VA,2020-12-09,245.0,8535519,2.870358556989915
27142,VA,2020-12-10,226.0,8535519,2.6477593219580435
27143,VA,2020-12-11,227.0,8535519,2.6594750711702475
27144,VA,2020-12-12,195.0,8535519,2.284571096379728
27145,VA,2020-12-13,215.0,8535519,2.518886080623803
27146,VA,2020-12-14,232.0,8535519,2.7180538172312665
27147,VA,2020-12-15,237.0,8535519,2.776632563292285
27148,VA,2020-12-16,243.0,8535519,2.846927058565507
27149,VA,2020-12-17,266.0,8535519,3.116389290446193
27150,VA,2020-12-18,246.0,8535519,2.882074306202118
27151,VA,2020-12-19,202.0,8535519,2.3665813408651544
27152,VA,2020-12-20,217.0,8535519,2.5423175790482104
27153,VA,2020-12-21,279.0,8535519,3.2686940302048413
27154,VA,2020-12-22,261.0,8535519,3.0578105443851746
27155,VA,2020-12-23,266.0,8535519,3.116389290446193
27156,VA,2020-12-24,248.0,8535519,2.905505804626526
27157,VA,2020-12-25,233.0,8535519,2.72976956644347
27158,VA,2020-12-26,220.0,8535519,2.5774648266848215
27159,VA,2020-12-27,228.0,8535519,2.671190820382451
27160,VA,2020-12-28,275.0,8535519,3.221831033356027
27161,VA,2020-12-29,285.0,8535519,3.3389885254780642
27162,VA,2020-12-30,281.0,8535519,3.2921255286292492
27163,VA,2020-12-31,320.0,8535519,3.7490397479051945
27164,VA,2021-01-01,247.0,8535519,2.893790055414322
27165,VA,2021-01-02,267.0,8535519,3.1281050396583967
27166,VA,2021-01-03,246.0,8535519,2.882074306202118
27167,VA,2021-01-04,307.0,8535519,3.596735008146546
27168,VA,2021-01-05,327.0,8535519,3.831049992390621
27169,VA,2021-01-06,352.0,8535519,4.1239437226957145
27170,VA,2021-01-07,317.0,8535519,3.7138925002685834
27171,VA,2021-01-08,298.0,8535519,3.491293265236713
27172,VA,2021-01-09,315.0,8535519,3.6904610018441764
27173,VA,2021-01-10,271.0,8535519,3.1749680365072117
27174,VA,2021-01-11,329.0,8535519,3.8544814908150284
27175,VA,2021-01-12,320.0,8535519,3.7490397479051945
27176,VA,2021-01-13,316.0,8535519,3.7021767510563803
27177,VA,2021-01-14,324.0,8535519,3.79590274475401
27178,VA,2021-01-15,307.0,8535519,3.596735008146546
27179,VA,2021-01-16,276.0,8535519,3.2335467825682302
27180,VA,2021-01-17,258.0,8535519,3.0226632967485636
27181,VA,2021-01-18,308.0,8535519,3.60845075735875
27182,VA,2021-01-19,298.0,8535519,3.491293265236713
27183,VA,2021-01-20,317.0,8535519,3.7138925002685834
27184,VA,2021-01-21,296.0,8535519,3.4678617668123053
27185,VA,2021-01-22,254.0,8535519,2.975800299899748
27186,VA,2021-01-23,251.0,8535519,2.940653052263137
27187,VA,2021-01-24,237.0,8535519,2.776632563292285
27188,VA,2021-01-25,283.0,8535519,3.3155570270536567
27189,VA,2021-01-26,266.0,8535519,3.116389290446193
27190,VA,2021-01-27,280.0,8535519,3.2804097794170453
27191,VA,2021-01-28,260.0,8535519,3.0460947951729707
27192,VA,2021-01-29,239.0,8535519,2.800064061716692
27193,VA,2021-01-30,189.0,8535519,2.214276601106506
27194,VA,2021-01-31,182.0,8535519,2.1322663566210793
27195,VA,2021-02-01,266.0,8535519,3.116389290446193
27196,VA,2021-02-02,286.0,8535519,3.3507042746902678
27197,VA,2021-02-03,209.0,8535519,2.4485915853505804
27198,VA,2021-02-04,249.0,8535519,2.9172215538387296
27199,VA,2021-02-05,237.0,8535519,2.776632563292285
27200,VA,2021-02-06,158.0,8535519,1.8510883755281902
27201,VA,2021-02-07,181.0,8535519,2.120550607408876
27202,VA,2021-02-08,198.0,8535519,2.3197183440163394
27203,VA,2021-02-09,225.0,8535519,2.63604357274584
27204,VA,2021-02-10,198.0,8535519,2.3197183440163394
27205,VA,2021-02-11,199.0,8535519,2.331434093228543
27206,VA,2021-02-12,163.0,8535519,1.9096671215892087
27207,VA,2021-02-13,145.0,8535519,1.6987836357695412
27208,VA,2021-02-14,145.0,8535519,1.6987836357695412
27209,VA,2021-02-15,193.0,8535519,2.2611395979553204
27210,VA,2021-02-16,192.0,8535519,2.249423848743117
27211,VA,2021-02-17,172.0,8535519,2.0151088644990423
27212,VA,2021-02-18,144.0,8535519,1.6870678865573379
27213,VA,2021-02-19,164.0,8535519,1.9213828708014125
27214,VA,2021-02-20,140.0,8535519,1.6402048897085226
27215,VA,2021-02-21,142.0,8535519,1.6636363881329301
27216,VA,2021-02-22,154.0,8535519,1.804225378679375
27217,VA,2021-02-23,172.0,8535519,2.0151088644990423
27218,VA,2021-02-24,155.0,8535519,1.8159411278915787
27219,VA,2021-02-25,141.0,8535519,1.6519206389207264
27220,VA,2021-02-26,131.0,8535519,1.5347631467986893
27221,VA,2021-02-27,108.0,8535519,1.2653009149180032
27222,VA,2021-02-28,124.0,8535519,1.452752902313263
27223,VA,2021-03-01,147.0,8535519,1.722215134193949
27224,VA,2021-03-02,140.0,8535519,1.6402048897085226
27225,VA,2021-03-03,137.0,8535519,1.6050576420719116
27226,VA,2021-03-04,126.0,8535519,1.4761844007376705
27227,VA,2021-03-05,140.0,8535519,1.6402048897085226
27228,VA,2021-03-06,105.0,8535519,1.230153667281392
27229,VA,2021-03-07,92.0,8535519,1.0778489275227436
27230,VA,2021-03-08,124.0,8535519,1.452752902313263
27231,VA,2021-03-09,122.0,8535519,1.4293214038888555
27232,VA,2021-03-10,127.0,8535519,1.487900149949874
27233,VA,2021-03-11,137.0,8535519,1.6050576420719116
27234,VA,2021-03-12,117.0,8535519,1.3707426578278368
27235,VA,2021-03-13,97.0,8535519,1.1364276735837622
27236,VA,2021-03-14,102.0,8535519,1.195006419644781
27237,VA,2021-03-15,126.0,8535519,1.4761844007376705
27238,VA,2021-03-16,97.0,8535519,1.1364276735837622
27239,VA,2021-03-17,124.0,8535519,1.452752902313263
27240,VA,2021-03-18,122.0,8535519,1.4293214038888555
27241,VA,2021-03-19,118.0,8535519,1.3824584070400405
27242,VA,2021-03-20,114.0,8535519,1.3355954101912255
